"date";"route";"stamp";"price_brl"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"323.51"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"355.54"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"397.57"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"436.9"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"479.23"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"529.7"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"530.32"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"533.24"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"611.9"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"620.66"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"622.42"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"638.32"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"663.92"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"691.3"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"699.9"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"728.11"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"751.34"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"830.81"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"868.51"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"1003.39"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"1073.28"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"2399.92"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"2527.92"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"3499"
"2025-12-11";"CAC-BSB";"2025-11-12T23-26-17-681Z";"3641.15"
