"date";"route";"stamp";"price_brl"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"724.53"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"825.52"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"826.32"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"870.9"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"901.26"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"933.52"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"934.32"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1068.98"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1084.9"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1102.47"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1156.38"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1231.01"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1242.9"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1263.03"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1263.57"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1324.9"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1346.35"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1371.74"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1848.9"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"1878.85"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"2005.62"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"2170.26"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"2293.19"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"2421.03"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"3499"
"2025-11-30";"GYN-CAC";"2025-11-12T00-31-34-482Z";"3620.92"
