"date";"route";"stamp";"price_brl"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"427.41"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"448.71"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"460.95"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"481.9"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"556.95"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"565.03"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"572.14"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"610.59"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"645.9"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"668.4"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"707.94"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"796.45"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"1053.57"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"1084.9"
"2025-12-10";"CAC-GYN";"2025-11-12T01-56-28-016Z";"1102.47"
