"date";"route";"stamp";"price_brl"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"395.12"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"503.12"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"830.32"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"898.56"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"938.32"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"1772.16"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"1960.72"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2068.72"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2118.56"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2156.54"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2324.9"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2505.22"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"2674.9"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"3499"
"2025-12-12";"CAC-BSB";"2025-11-12T23-26-47-536Z";"3641.15"
