"date";"route";"stamp";"price_brl"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"502.64"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"555.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"602.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"627.01"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"681.4"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"708.65"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"879.23"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"905.62"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"927.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"981.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1069.19"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1080.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1157.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1160.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1251.4"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1256.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1322.28"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1346.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1371.48"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1433.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1542.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1632.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1705.95"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1851.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"1938.64"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2094.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2203.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2313.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2357.03"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2419.36"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2434.94"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2448.22"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2541.04"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2554.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2652.43"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2679.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"2789.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3025.06"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3280.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3405.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3499"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3535.9"
"2026-01-30";"IGU-GYN";"2025-11-12T19-44-10-357Z";"3641.15"
