"date";"route";"stamp";"price_brl"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"895.27"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"982.69"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1062.16"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1508.95"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1605.2"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1684.67"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1881.58"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1973.67"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"1991.95"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2003.92"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2089.08"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2123.92"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2156.54"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2165.9"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2204.31"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2205.64"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2316.02"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2336.31"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2413.15"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2503.21"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2567.95"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2613.59"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2639.91"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2728.38"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2741.9"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2780.71"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2788.05"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2790.84"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2824.28"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2899.57"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2976.9"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"2979.87"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"3089.61"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"3151.42"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"3169.08"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"3499"
"2025-11-17";"BSB-IGU";"2025-11-13T01-55-09-958Z";"3641.15"
