"date";"route";"stamp";"price_brl"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"793.27"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"846.16"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"872.6"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"941.35"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1004.81"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1020.68"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1047.12"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1052.41"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1110.58"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1121.16"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1158.18"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1163.47"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1195.2"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1221.64"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1242.79"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1279.81"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1375.01"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1480.78"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1533.66"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1671.16"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1724.05"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"1729.33"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"2099.53"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"3003.86"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"3167.81"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"3231.27"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"3395.21"
"2026-03-11";"GYN-ASU";"2025-11-14T02-27-36-928Z";"3458.67"
