"date";"route";"stamp";"price_brl"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1025.96"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1078.85"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1221.64"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1253.37"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1322.12"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1332.7"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1359.14"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1375.01"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1396.16"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1412.02"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1459.62"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1544.24"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1560.1"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1623.56"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1639.43"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1681.74"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1692.32"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1724.05"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1755.78"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1866.84"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1909.14"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"1988.47"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2057.22"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2099.53"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2136.55"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2147.13"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2194.72"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2512.03"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2564.92"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2739.44"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2781.75"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"2929.82"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"3040.88"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"3167.81"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"3395.21"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"3791.85"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"4627.43"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"4854.84"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"5378.4"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"8990.45"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"9217.85"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"10307.28"
"2025-12-14";"GYN-ASU";"2025-11-14T01-44-54-477Z";"11195.75"
