"date";"route";"stamp";"price_brl"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"445.35"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"476.01"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"487.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"565"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"597.51"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"620.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"719.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"777.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"799.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"809.49"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"1000.58"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"1049.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"1082.71"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"1309.9"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"1350.85"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"3499"
"2026-01-30";"GYN-CAC";"2025-11-13T18-42-05-287Z";"3641.15"
