"date";"route";"stamp";"price_brl"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"733.9"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"755.03"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"763.73"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"816.77"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"872.9"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"907.73"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"908.36"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"914.09"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"979.86"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"980.93"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"992.73"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1004.56"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1047.9"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1078.25"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1080.63"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1124.44"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1152.79"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1153.94"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1166.72"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1232.9"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1261.09"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1271.43"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1279.3"
"2025-12-08";"IGU-BSB";"2025-11-13T15-34-52-609Z";"1340.77"
