"date";"route";"stamp";"price_brl"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"502.64"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"555.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"741.85"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"879.23"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"905.62"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"981.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1067.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1069.19"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1080.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1155.86"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1157.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1160.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1202.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1212.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1228.07"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1256.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1296.26"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1322.28"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1346.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1352.89"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1411.31"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1433.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1501.39"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1513.27"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1542.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1632.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1840.64"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"1931.77"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2094.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2186.78"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2203.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2313.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2419.36"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2554.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2679.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"2789.9"
"2025-12-16";"GYN-IGU";"2025-11-12T16-02-38-321Z";"3499"
