"date";"route";"stamp";"price_brl"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"795.75"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"955.9"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"994.73"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1162.71"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1174.11"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1191.9"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1229.13"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1269.93"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1279.97"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1284.21"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1296.27"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1365.9"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1377.08"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1401.65"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1408.58"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1413.62"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1455.9"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1485.21"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1488.34"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1501.39"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1524.53"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1627.7"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"1632.66"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"3499"
"2025-11-30";"GYN-CAC";"2025-11-13T18-11-08-629Z";"3641.15"
