"date";"route";"stamp";"price_brl"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"502.64"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"555.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"712.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"741.85"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"844.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"850.81"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"879.23"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"885.37"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"905.62"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"981.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1069.19"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1080.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1157.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1160.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1228.07"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1256.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1346.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1367.57"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1411.31"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1433.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1542.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1632.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1705.95"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1840.64"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"1931.77"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2094.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2186.78"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2203.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2313.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2419.36"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"2652.43"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3025.06"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3226.5"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3280.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3405.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3499"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3535.9"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3569"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3589"
"2025-12-30";"IGU-GYN";"2025-11-12T19-23-00-147Z";"3641.15"
