"date";"route";"stamp";"price_brl"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"454.71"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"525.66"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"575.9"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"733.9"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"755.03"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"763.73"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"816.77"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"822.51"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"872.9"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"873.77"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"908.36"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"909.26"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"914.09"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"957.51"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"980.93"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"992.73"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1047.9"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1067.22"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1078.25"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1080.63"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1153.94"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1166.72"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1232.9"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1261.09"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1271.43"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1296.85"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1299.51"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1349.56"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1421.01"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1468.45"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1523.61"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1546.42"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1558.02"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1561.88"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1605.74"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1645.11"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1669.03"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1691"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1721.68"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1737.54"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1757.5"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"1858.98"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2095.39"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2150.3"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2783.55"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2859.7"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2972.61"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"2997"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3179.61"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3215.29"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3338.16"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3439.51"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3465.95"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3499"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3508.32"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3527.98"
"2025-12-12";"IGU-BSB";"2025-11-13T15-38-04-180Z";"3641.15"
