"date";"route";"stamp";"price_brl"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"274.4"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"496.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"517.55"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"542.89"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"552.21"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"595.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"603.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"660.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"671.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"683.45"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"699.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"702.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"751.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"782.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"850.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"940.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"979.54"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"1003.39"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"1045.9"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"3499"
"2026-01-25";"BSB-CAC";"2025-11-12T21-53-20-783Z";"3641.15"
