"date";"route";"stamp";"price_brl"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1213.81"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1293.07"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1400.26"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1479.78"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1508.43"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"1623.9"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2118.56"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2166.62"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2324.9"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2720.32"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2786.19"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2899.94"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"2974.9"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"3022.87"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"3150.71"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"3499"
"2025-11-23";"BSB-CAC";"2025-11-12T21-21-44-543Z";"3641.15"
