"date";"route";"stamp";"price_brl"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"550.71"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"560.15"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"560.94"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"611.9"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"622.42"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"652.74"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"659.12"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"659.92"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"663.92"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"667.28"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"678.73"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"699.9"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"751.34"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"767.12"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"767.92"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"828.67"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"830.81"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"836.11"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"932.35"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"968.44"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"1011.82"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"1364.72"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"1472.72"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"1946.88"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"3499"
"2025-12-05";"CAC-BSB";"2025-11-12T23-23-26-181Z";"3641.15"
