"date";"route";"stamp";"price_brl"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"502.64"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"542.61"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"555.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"602.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"613.27"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"681.4"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"797.52"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"861.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"879.23"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"888.41"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"905.52"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"905.62"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"960.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"981.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"996.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1025.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1069.19"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1080.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1131.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1157.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1160.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1212.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1228.07"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1256.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1322.28"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1346.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1411.31"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1433.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1542.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1632.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1725.96"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"1867.75"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"2094.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"2203.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"2313.9"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"3499"
"2026-01-16";"GYN-IGU";"2025-11-12T16-28-33-258Z";"3641.15"
