"date";"route";"stamp";"price_brl"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"262.25"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"290.41"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"377.83"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"435.23"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"599.17"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"603"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"690.41"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"755.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"761.05"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"784.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"872.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"878.3"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"881.14"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"929.15"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"968.56"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"981.86"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1007.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1036.55"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1039.61"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1047.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1048.03"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1073.66"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1092.41"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1132.8"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1136.81"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1155.12"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1212.27"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1263.12"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1282.94"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1363.04"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1398.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1402.99"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1422.72"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1490.48"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1492.6"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1499.24"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1578.71"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1635.22"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1667.32"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1722.84"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1731.47"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1828.6"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1881.58"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1946.88"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1983.35"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"1991.95"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2089.08"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2156.54"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2503.21"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2613.59"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2638.1"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2670.62"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2715.14"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2728.38"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2744.42"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2800.22"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2846.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2876.18"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2879.9"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2888.2"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"2998.57"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"3033.5"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"3042.76"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"3113.36"
"2025-12-05";"BSB-IGU";"2025-11-13T02-11-47-139Z";"3499"
