"date";"route";"stamp";"price_brl"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"324.07"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"406.08"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"428.31"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"444.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"471.14"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"563.31"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"582.5"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"619.64"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"620.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"708.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"719.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"737.71"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"799.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"826.38"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"827.99"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"909.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"1018.9"
"2026-02-07";"GYN-CAC";"2025-11-13T18-46-10-506Z";"1108.9"
