"date";"route";"stamp";"price_brl"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"1262.9"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"1278.7"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"1684.9"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"1705.95"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"2186.78"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"2552.79"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"2739.99"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"2780.94"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"2968.14"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"3569.84"
"2025-12-30";"UDI-CAC";"2025-11-12T13-18-13-447Z";"3760.24"
