"date";"route";"stamp";"price_brl"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"527.92"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"594.85"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"647.92"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"657.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"697.96"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"763.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"794.92"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"804.31"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"822.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"856.33"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"867.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"966.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"994.73"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1046.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1055.41"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1142.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1241.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1243.11"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1331.9"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1376.31"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1462.69"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1635.19"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1690.51"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"1796.85"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2186.78"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2399.92"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2400.72"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2527.92"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2528.72"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2759.91"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2815.83"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"2907.11"
"2026-02-04";"UDI-IGU";"2025-11-12T15-17-24-013Z";"3641.15"
