"date";"route";"stamp";"price_brl"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"851.31"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"935.01"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"935.91"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"972.81"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1049.9"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1056.51"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1057.41"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1112.66"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1179.17"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1250.91"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1257.25"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1372.41"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"1834.9"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2060.83"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2140.11"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2261.61"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2268.54"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2324.9"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2393.12"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2400.9"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2471.36"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2481.44"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2604.24"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2609.84"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2672.91"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2699.91"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2712.3"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2758.07"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2815.47"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2843.91"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"2974.9"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"3062.18"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"3499"
"2025-12-08";"UDI-IGU";"2025-11-14T14-14-36-030Z";"3601.66"
