"date";"route";"stamp";"price_brl"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"734.19"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"871.53"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"882.09"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1003.58"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1019.42"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1172.6"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1177.88"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1230.7"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1410.29"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"1558.19"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"3126.94"
"2026-02-23";"UDI-ASU";"2025-11-14T04-01-06-759Z";"3354.07"
