"date";"route";"stamp";"price_brl"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"396.72"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"464.16"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"468.13"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"516.72"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"584.06"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"604.56"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"609.73"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"898.56"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"979.54"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1038.33"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1045.9"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1126.22"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1127.33"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1235.9"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1237.13"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1337.63"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1467.9"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1626.49"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"1784.9"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"3499"
"2025-12-16";"CAC-BSB";"2025-11-12T23-28-24-951Z";"3641.15"
