"date";"route";"stamp";"price_brl"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"793.27"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"904.33"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"941.35"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"973.08"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1131.73"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1158.18"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1163.47"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1216.35"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1242.79"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1359.14"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1375.01"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1390.87"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1480.78"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1560.1"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1586.55"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1612.99"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1623.56"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1639.43"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1729.33"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1771.64"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1803.37"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"1877.41"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"2057.22"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"2385.11"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"2765.88"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"2776.46"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"3167.81"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"3231.27"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"3395.21"
"2026-01-12";"GYN-ASU";"2025-11-14T02-00-05-586Z";"3458.67"
