"date";"route";"stamp";"price_brl"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"754.11"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"829.71"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"830.61"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"838.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"875.61"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"951.21"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"952.11"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"954.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"979.06"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1122.43"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1149.96"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1447.14"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1467.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1548.64"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1665.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1734"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1755.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"1785.49"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2030.45"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2079.91"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2259.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2368.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2478.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2555.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"2630.9"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"3366.87"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"3499"
"2025-12-22";"UDI-IGU";"2025-11-14T14-22-25-306Z";"3601.66"
