"date";"route";"stamp";"price_brl"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"1262.9"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"1278.7"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"1684.9"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"1705.95"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"1961.88"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2121.88"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2179.88"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2186.78"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2339.88"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2733.41"
"2026-01-08";"UDI-CAC";"2025-11-12T13-21-33-512Z";"2917.41"
