"date";"route";"stamp";"price_brl"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"1072.24"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"1220.14"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"1848.7"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"1859.26"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"1996.59"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"2033.57"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"2149.77"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"2345.2"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"2720.23"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"2868.12"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"3771.34"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"3797.75"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"3929.8"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"4061.85"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"4288.98"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"6348.96"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"6433.47"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"6660.6"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"6982.8"
"2025-12-07";"UDI-ASU";"2025-11-14T03-35-30-754Z";"7368.39"
