"date";"route";"stamp";"price_brl"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1154.32"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1274.32"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1335.9"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1349.62"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1352.59"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1372.69"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1490.02"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1515.49"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1669.9"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1690.51"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1690.78"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1701.44"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1715.86"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1878.44"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1894.36"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1938.64"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"1974.09"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"2114.9"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"2141.34"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"3499"
"2025-11-22";"UDI-IGU";"2025-11-12T14-30-49-182Z";"3641.15"
