"date";"route";"stamp";"price_brl"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"866.9"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"902.13"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"1416.86"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"1552.85"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"1666.88"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"1826.88"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"2186.78"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"2400.07"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"2509.16"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"2576.06"
"2026-01-22";"UDI-CAC";"2025-11-12T13-27-09-478Z";"2693.16"
