"date";"route";"stamp";"price_brl"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"708.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"733.61"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"955.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"975.06"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"982.37"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"983.32"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"989.21"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"990.62"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1068.98"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1102.5"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1110.89"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1111.84"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1120.22"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1175.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1191.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1211.19"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1284.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1365.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1388.02"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"1394.9"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"2118.22"
"2026-01-05";"CAC-GYN";"2025-11-12T02-11-21-767Z";"2153.7"
