"date";"route";"stamp";"price_brl"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"469.12"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"528.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"620.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"637.32"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"642.77"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"708.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"719.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"724.53"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"733.61"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"763.68"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"770.21"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"809.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"851.66"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"858.94"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"978.02"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"986.38"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1175.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1191.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1211.19"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1284.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1394.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1408.45"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1455.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1479.48"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1834.31"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"1869.8"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"2031.9"
"2025-12-15";"CAC-GYN";"2025-11-12T01-59-11-880Z";"2064.81"
